stamp,component_count,main_size,small_component_index,small_component_size,nearest_distance_m,small_x,small_y,small_z,main_x,main_y,main_z,reason
1786670436.3542554,3,70,1,15,1.7463877784007888,12.017416000366211,-0.030879616737365723,0.30000001192092896,12.033589363098145,-1.7443879842758179,-0.036894287914037704,visibility_direction_rejected
1786670436.3542554,3,70,2,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670436.7468314,2,91,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670437.1499205,2,91,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670437.5529823,2,88,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670437.9354296,2,92,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670438.3379076,3,84,1,6,0.7371137079499585,34.45944595336914,0.6115556359291077,0.30000001192092896,34.192779541015625,1.2782223224639893,0.13332316279411316,not_evaluated_this_snapshot
1786670438.3379076,3,84,2,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670438.740406,2,97,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670439.1430364,3,88,1,11,1.066666603088379,14.824529647827148,6.5461106300354,0.1391744762659073,14.824529647827148,7.612777233123779,0.1391744762659073,visibility_direction_rejected
