wall_elapsed_s,ros_time,map_stamp,odom_stamp,map_frame,source_odom_frame,graph_frame,goal_frame,path_frame,initial_position_error_m,initial_yaw_error_deg,static_points,dynamic_points,graph_static_points,accumulated_static_points,graph_nodes,graph_edges,graph_components,largest_component,static_graph_nodes,static_graph_edges,static_graph_components,static_graph_largest,static_graph_invalid_frames,robot_component,robot_degree,blocked_edges,path_poses,path_length_m,path_goal_error_m,path_min_clearance_m,graph_edges_checked,graph_min_clearance_m,graph_clearance_violations,robot_static_clearance_m,waypoint_path_distance_m,reached,semantic_snapshot_s,semantic_update_s,semantic_callback_s,main_loop_s
140.475860,1786670534.018463,1769605581.757757,1769605581.857822,map_start,map,map_start,,,0.000000,0.000000,1172,0,8376,27252,141,340,1,141,64,118,1,64,0,141,17,0,0,0.000000,inf,inf,40,0.490488,0,0.568809,inf,0,0.008347,0.001692,0.010047,0.264528
140.881503,1786670534.431688,1769605582.157743,1769605582.157743,map_start,map,map_start,,,0.000000,0.000000,1166,0,8399,27392,138,326,1,138,65,118,1,65,0,138,12,0,0,0.000000,inf,inf,32,0.490488,0,0.555030,inf,0,0.012032,0.001724,0.013768,0.271583
141.287993,1786670534.835039,1769605582.457785,1769605582.557730,map_start,map,map_start,,,0.000000,0.000000,1218,0,8429,27500,140,336,1,140,64,117,1,64,0,140,13,0,0,0.000000,inf,inf,34,0.490151,0,0.542052,inf,0,0.011914,0.002104,0.014030,0.271583
141.682708,1786670535.228926,1769605582.857696,1769605582.857696,map_start,map,map_start,,,0.000000,0.000000,1208,0,8446,27548,138,327,1,138,65,119,1,65,0,138,9,0,0,0.000000,inf,inf,27,0.517004,0,0.738907,inf,0,0.008780,0.001732,0.010521,0.274889
142.091321,1786670535.641838,1769605583.157807,1769605583.257752,map_start,map,map_start,,,0.000000,0.000000,1254,0,8513,27784,139,332,1,139,65,121,1,65,0,139,13,0,0,0.000000,inf,inf,27,0.517004,0,0.734559,inf,0,0.008233,0.001748,0.009991,0.275920
142.494448,1786670536.045651,1769605583.557711,1769605583.657718,map_start,map,map_start,,,0.000000,0.000000,1258,0,8549,27852,144,357,1,144,65,120,1,65,0,144,12,0,0,0.000000,inf,inf,39,0.493562,0,0.728023,inf,0,0.008265,0.001777,0.010054,0.280080
142.877477,1786670536.428877,1769605583.957678,1769605583.957678,map_start,map,map_start,,,0.000000,0.000000,1268,0,8564,27908,140,359,1,140,65,120,1,65,0,140,13,0,0,0.000000,inf,inf,38,0.484103,0,0.757279,inf,0,0.008203,0.001745,0.009960,0.280080
143.268878,1786670536.811832,1769605584.257704,1769605584.357709,map_start,map,map_start,,,0.000000,0.000000,1254,0,8588,27948,138,331,1,138,64,119,1,64,0,138,12,0,0,0.000000,inf,inf,36,0.480041,0,0.636387,inf,0,0.008538,0.001772,0.010318,0.270240
143.677707,1786670537.225924,1769605584.657942,1769605584.657942,map_start,map,map_start,,,0.000000,0.000000,1186,0,8594,28152,131,321,1,131,65,122,1,65,0,131,9,0,0,0.000000,inf,inf,25,0.529213,0,0.555707,inf,0,0.008436,0.001760,0.010205,0.264362
144.057835,1786670537.609025,1769605584.957695,1769605585.057766,map_start,map,map_start,,,0.000000,0.000000,1235,0,8602,28212,131,319,1,131,65,121,1,65,0,131,9,0,0,0.000000,inf,inf,27,0.509118,0,0.578136,inf,0,0.010486,0.001765,0.012259,0.250362
144.449854,1786670537.993273,1769605585.357712,1769605585.357712,map_start,map,map_start,,,0.000000,0.000000,1239,0,8615,28244,130,312,1,130,65,121,1,65,0,130,10,0,0,0.000000,inf,inf,27,0.480148,0,0.785635,inf,0,0.009680,0.001766,0.011455,0.250362
144.837056,1786670538.385767,1769605585.657787,1769605585.757777,map_start,map,map_start,,,0.000000,0.000000,1244,0,8640,28288,127,314,1,127,65,122,1,65,0,127,10,0,0,0.000000,inf,inf,27,0.473725,0,0.809555,inf,0,0.011177,0.001741,0.012929,0.239308
145.248763,1786670538.799287,1769605586.057703,1769605586.057703,map_start,map,map_start,,,0.000000,0.000000,1237,0,8661,28332,127,309,1,127,64,119,1,64,0,127,10,0,0,0.000000,inf,inf,28,0.471971,0,0.811588,inf,0,0.008457,0.001755,0.010222,0.232083
145.641537,1786670539.191874,1769605586.357753,1769605586.457676,map_start,map,map_start,,,0.000000,0.000000,1244,0,8681,28368,130,312,1,130,65,121,1,65,0,130,9,0,0,0.000000,inf,inf,28,0.479178,0,0.832009,inf,0,0.008644,0.001755,0.010410,0.241400
146.050508,1786670539.594301,1769605586.757699,1769605586.857831,map_start,map,map_start,,,0.000000,0.000000,1226,0,8700,28404,132,338,1,132,65,122,1,65,0,132,12,0,0,0.000000,inf,inf,31,0.465451,0,0.821608,inf,0,0.009283,0.001839,0.011131,0.231243
146.446944,1786670539.996752,1769605587.157866,1769605587.157866,map_start,map,map_start,,,0.000000,0.000000,1225,0,8729,28460,132,331,1,132,65,121,1,65,0,132,13,0,0,0.000000,inf,inf,31,0.474269,0,0.820723,inf,0,0.008664,0.001792,0.010464,0.237104
146.855937,1786670540.399616,1769605587.457792,1769605587.557698,map_start,map,map_start,,,0.000000,0.000000,1251,0,8749,28497,138,352,1,138,65,122,1,65,0,138,16,0,0,0.000000,inf,inf,37,0.484886,0,0.820349,inf,0,0.008873,0.001801,0.010682,0.246322
147.255059,1786670540.802601,1769605587.857592,1769605587.857592,map_start,map,map_start,,,0.000000,0.000000,1315,0,8764,28540,135,330,1,135,65,120,1,65,0,135,13,0,0,0.000000,inf,inf,29,0.490742,0,0.946525,inf,0,0.008862,0.001777,0.010648,0.246322
147.669663,1786670541.215981,1769605588.157675,1769605588.257731,map_start,map,map_start,,,0.000000,0.000000,1290,0,8787,28573,130,325,1,130,65,121,1,65,0,130,12,0,0,0.000000,inf,inf,25,0.492935,0,1.215580,inf,0,0.008206,0.001873,0.010087,0.244889
148.072282,1786670541.618590,1769605588.557760,1769605588.657688,map_start,map,map_start,,,0.000000,0.000000,1278,0,8818,28587,140,333,1,140,65,117,1,65,0,140,12,0,0,0.000000,inf,inf,29,0.510537,0,1.218933,inf,0,0.008546,0.001795,0.010352,0.255750
148.484417,1786670542.031152,1769605588.957770,1769605588.957770,map_start,map,map_start,,,0.000000,0.000000,1296,0,8834,28625,142,353,1,142,64,117,1,64,0,142,11,0,0,0.000000,inf,inf,29,0.493397,0,1.224183,inf,0,0.008195,0.001807,0.010013,0.274608
148.883434,1786670542.434637,1769605589.257740,1769605589.357816,map_start,map,map_start,,,0.000000,0.000000,1295,0,8853,28663,152,398,1,152,65,121,1,65,0,152,13,0,0,0.000000,inf,inf,34,0.474910,0,1.222375,inf,0,0.008224,0.001805,0.010037,0.271707
149.289219,1786670542.837718,1769605589.657729,1769605589.757717,map_start,map,map_start,,,0.000000,0.000000,1269,0,8880,28695,149,389,1,149,64,116,1,64,0,149,11,0,0,0.000000,inf,inf,34,0.480112,0,1.210341,inf,0,0.008375,0.001830,0.010214,0.271707
149.691325,1786670543.240824,1769605589.957817,1769605590.057772,map_start,map,map_start,,,0.000000,0.000000,1305,0,8935,28743,149,396,1,149,64,120,1,64,0,149,11,0,0,0.000000,inf,inf,32,0.480221,0,0.911432,inf,0,0.009969,0.001810,0.011787,0.283453
150.103402,1786670543.654895,1769605590.357854,1769605590.457707,map_start,map,map_start,,,0.000000,0.000000,1340,0,8978,28817,149,420,1,149,107,227,1,107,0,149,10,0,0,0.000000,inf,inf,42,0.468163,0,0.775410,inf,0,0.008785,0.001851,0.010649,0.283223
150.489258,1786670544.038888,1769605590.657762,1769605590.757744,map_start,map,map_start,,,0.000000,0.000000,1322,0,9007,28881,154,433,1,154,112,236,1,112,0,154,18,0,0,0.000000,inf,inf,43,0.475113,0,0.692816,inf,0,0.008395,0.001830,0.010235,0.289396
150.889071,1786670544.432178,1769605591.057769,1769605591.157704,map_start,map,map_start,,,0.000000,0.000000,1310,0,9020,28922,148,397,1,148,112,228,1,112,0,148,17,0,0,0.000000,inf,inf,38,0.473534,0,0.773265,inf,0,0.008349,0.001900,0.010261,0.278264
151.296792,1786670544.845166,1769605591.357717,1769605591.457699,map_start,map,map_start,,,0.000000,0.000000,1353,0,9053,29014,148,428,1,148,110,244,1,110,0,148,13,0,0,0.000000,inf,inf,35,0.483560,0,0.807437,inf,0,0.008556,0.001798,0.010363,0.278264
151.692840,1786670545.237720,1769605591.757840,1769605591.857713,map_start,map,map_start,,,0.000000,0.000000,1372,0,9089,29067,152,429,1,152,119,259,1,119,0,152,16,0,0,0.000000,inf,inf,41,0.463371,0,0.863915,inf,0,0.012009,0.001840,0.013858,0.283042
152.108225,1786670545.650965,1769605592.157745,1769605592.257694,map_start,map,map_start,,,0.000000,0.000000,1296,0,9106,29077,155,447,1,155,122,268,1,122,0,155,22,0,0,0.000000,inf,inf,49,0.461169,0,0.750031,inf,0,0.009102,0.001847,0.010958,0.285926
152.509853,1786670546.054783,1769605592.457696,1769605592.557760,map_start,map,map_start,,,0.000000,0.000000,1284,0,9125,29108,156,460,1,156,125,293,1,125,0,156,24,0,0,0.000000,inf,inf,54,0.483231,0,0.828638,inf,0,0.009209,0.001829,0.011047,0.296433
152.900785,1786670546.448084,1769605592.857887,1769605592.957806,map_start,map,map_start,,,0.000000,0.000000,1247,0,9153,29148,159,507,1,159,119,281,1,119,0,159,21,0,0,0.000000,inf,inf,62,0.473734,0,0.870562,inf,0,0.011331,0.001873,0.013214,0.296433
153.321330,1786670546.872968,1769605593.257715,1769605593.357738,map_start,map,map_start,,,0.000000,0.000000,1337,0,9221,29267,168,492,1,168,125,275,1,125,0,168,15,0,0,0.000000,inf,inf,52,0.473783,0,0.864710,inf,0,0.009280,0.001875,0.011166,0.292604
153.730640,1786670547.276718,1769605593.657751,1769605593.657751,map_start,map,map_start,,,0.000000,0.000000,1392,0,9273,29348,164,471,1,164,124,274,1,124,0,164,11,0,0,0.000000,inf,inf,49,0.456528,0,0.641357,inf,0,0.011695,0.001890,0.013593,0.317099
154.117119,1786670547.660440,1769605593.957774,1769605594.057921,map_start,map,map_start,,,0.000000,0.000000,1414,0,9296,29384,166,470,1,166,129,279,1,129,0,166,11,0,0,0.000000,inf,inf,48,0.465428,0,0.652057,inf,0,0.008737,0.002016,0.010764,0.317099
154.518441,1786670548.064074,1769605594.257727,1769605594.357790,map_start,map,map_start,,,0.000000,0.000000,1436,0,9325,29444,168,462,1,168,128,268,1,128,0,168,8,0,0,0.000000,inf,inf,42,0.480355,0,0.585585,inf,0,0.009182,0.001892,0.011082,0.307555
154.903878,1786670548.447125,1769605594.657861,1769605594.757850,map_start,map,map_start,,,0.000000,0.000000,1387,0,9339,29477,169,453,1,169,130,269,1,130,0,169,9,0,0,0.000000,inf,inf,48,0.475267,0,0.349186,inf,0,0.011919,0.001941,0.013871,0.307555
155.309049,1786670548.860398,1769605595.057710,1769605595.057710,map_start,map,map_start,,,0.000000,0.000000,1379,0,9352,29506,166,430,1,166,131,269,1,131,0,166,1,0,0,0.000000,inf,inf,38,0.474597,0,0.348971,inf,0,0.009328,0.001931,0.011268,0.298889
155.720760,1786670549.263408,1769605595.357837,1769605595.457698,map_start,map,map_start,,,0.000000,0.000000,1426,0,9387,29574,166,432,1,166,130,268,1,130,0,166,1,0,0,0.000000,inf,inf,37,0.463700,0,0.312485,inf,0,0.010028,0.001927,0.011965,0.300483
156.114642,1786670549.666368,1769605595.757875,1769605595.857777,map_start,map,map_start,,,0.000000,0.000000,1451,0,9419,29621,165,405,1,165,131,266,1,131,0,165,1,0,0,0.000000,inf,inf,42,0.464000,0,0.274330,inf,0,0.009419,0.001922,0.011350,0.309031
156.519219,1786670550.069454,1769605596.057781,1769605596.157844,map_start,map,map_start,,,0.000000,0.000000,1506,0,9445,29682,167,393,1,167,132,264,1,132,0,167,1,0,0,0.000000,inf,inf,45,0.483253,0,0.247033,inf,0,0.010338,0.001969,0.012316,0.309031
156.921936,1786670550.472606,1769605596.457730,1769605596.557770,map_start,map,map_start,,,0.000000,0.000000,1591,0,9473,29775,165,379,1,165,132,259,1,132,0,165,1,0,0,0.000000,inf,inf,36,0.485876,0,0.225470,inf,0,0.009860,0.001931,0.011801,0.310657
157.319103,1786670550.865518,1769605596.857802,1769605596.857802,map_start,map,map_start,,,0.000000,0.000000,1661,0,9495,29851,162,371,1,162,131,256,1,131,0,162,1,0,0,0.000000,inf,inf,36,0.485756,0,0.423017,inf,0,0.009902,0.001991,0.011902,0.310557
157.718945,1786670551.269194,1769605597.157758,1769605597.257958,map_start,map,map_start,,,0.000000,0.000000,1737,0,9519,31209,160,375,1,160,133,271,1,133,0,160,12,0,0,0.000000,inf,inf,36,0.485756,0,0.451615,inf,0,0.010694,0.002131,0.012836,0.306069
158.110146,1786670551.661629,1769605597.557744,1769605597.557744,map_start,map,map_start,,,0.000000,0.000000,1791,0,9541,31307,164,378,1,164,135,284,1,135,0,164,3,0,0,0.000000,inf,inf,34,0.486415,0,0.411821,inf,0,0.010275,0.002012,0.012296,0.299857
158.520646,1786670552.064893,1769605597.857699,1769605597.957742,map_start,map,map_start,,,0.000000,0.000000,1857,0,9575,31423,163,370,1,163,134,272,1,134,0,163,1,0,0,0.000000,inf,inf,32,0.486415,0,0.377178,inf,0,0.009987,0.002018,0.012014,0.306864
158.925012,1786670552.468080,1769605598.257716,1769605598.357707,map_start,map,map_start,,,0.000000,0.000000,1895,0,9602,31527,1,0,1,1,134,271,1,134,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.363184,inf,0,0.009711,0.001979,0.011698,0.319197
159.349761,1786670552.900829,1769605598.657699,1769605598.755221,map_start,map,map_start,,,0.000000,0.000000,1975,0,9625,31885,168,379,1,168,134,271,1,134,0,168,1,0,0,0.000000,inf,inf,38,0.476498,0,0.360708,inf,0,0.009985,0.002075,0.012069,0.319197
159.741089,1786670553.284728,1769605598.957703,1769605599.057778,map_start,map,map_start,,,0.000000,0.000000,1996,0,9639,31941,1,0,1,1,132,266,1,132,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.340647,inf,0,0.009892,0.002062,0.011961,0.329396
160.146817,1786670553.697894,1769605599.357900,1769605599.457812,map_start,map,map_start,,,0.000000,0.000000,2001,0,9653,31985,171,384,1,171,132,262,1,132,0,171,1,0,0,0.000000,inf,inf,28,0.467107,0,0.349364,inf,0,0.009920,0.002209,0.012139,0.340501
160.544973,1786670554.090633,1769605599.757866,1769605599.757866,map_start,map,map_start,,,0.000000,0.000000,2039,0,9690,32055,171,390,1,171,131,261,1,131,0,171,1,0,0,0.000000,inf,inf,29,0.485254,0,0.337627,inf,0,0.010631,0.002110,0.012750,0.340501
160.955247,1786670554.504579,1769605600.057757,1769605600.157839,map_start,map,map_start,,,0.000000,0.000000,2087,0,9716,32107,166,368,1,166,131,262,1,131,0,166,1,0,0,0.000000,inf,inf,25,0.473970,0,0.346426,inf,0,0.009953,0.002141,0.012101,0.336046
161.355782,1786670554.898324,1769605600.457728,1769605600.557732,map_start,map,map_start,,,0.000000,0.000000,2137,0,9736,32167,110,226,5,101,71,133,1,71,0,101,1,0,0,0.000000,inf,inf,22,0.486825,0,0.460597,inf,0,0.010293,0.002139,0.012442,0.343651
161.758132,1786670555.300737,1769605600.857717,1769605600.857717,map_start,map,map_start,,,0.000000,0.000000,2133,0,9758,32219,110,232,6,100,70,134,1,70,0,100,4,0,0,0.000000,inf,inf,21,0.496233,0,0.358920,inf,0,0.010691,0.002168,0.012869,0.350347
162.150043,1786670555.693999,1769605601.157775,1769605601.257817,map_start,map,map_start,,,0.000000,0.000000,2169,0,9772,32259,107,219,5,99,70,129,1,70,0,99,1,0,0,0.000000,inf,inf,15,0.488294,0,0.381679,inf,0,0.010303,0.002176,0.012487,0.349945
162.569564,1786670556.117985,1769605601.557799,1769605601.557799,map_start,map,map_start,,,0.000000,0.000000,2215,0,9783,32286,1,0,1,1,70,126,1,70,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.221685,inf,0,0.010902,0.002117,0.013028,0.365580
162.962246,1786670556.512298,1769605601.857887,1769605601.957685,map_start,map,map_start,,,0.000000,0.000000,2296,0,9805,32359,1,0,1,1,65,118,1,65,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.229790,inf,0,0.010593,0.002147,0.012749,0.354043
163.354424,1786670556.905141,1769605602.257776,1769605602.257776,map_start,map,map_start,,,0.000000,0.000000,2357,0,9816,32399,1,0,1,1,66,112,1,66,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.223908,inf,0,0.011092,0.002166,0.013269,0.341862
163.741318,1786670557.288376,1769605602.557771,1769605602.657777,map_start,map,map_start,,,0.000000,0.000000,2406,0,9833,32419,1,0,1,1,65,108,1,65,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.225302,inf,0,0.010820,0.002218,0.013048,0.336537
164.144560,1786670557.690912,1769605602.957683,1769605603.057839,map_start,map,map_start,,,0.000000,0.000000,2484,0,9842,32447,1,0,1,1,60,97,1,60,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.246691,inf,0,0.010938,0.002213,0.013161,0.336307
164.567916,1786670558.113898,1769605603.357682,1769605603.357682,map_start,map,map_start,,,0.000000,0.000000,2552,0,9858,32463,1,0,1,1,60,100,1,60,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.226301,inf,0,0.010514,0.002338,0.012861,0.356840
164.953281,1786670558.496264,1769605603.657788,1769605603.757722,map_start,map,map_start,,,0.000000,0.000000,2661,0,9876,32483,1,0,1,1,60,99,1,60,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.541696,inf,0,0.013535,0.002235,0.015779,0.349346
165.338057,1786670558.889988,1769605603.957668,1769605604.057723,map_start,map,map_start,,,0.000000,0.000000,2716,0,9886,32483,152,304,1,152,127,226,1,127,0,152,14,0,0,0.000000,inf,inf,33,0.498012,0,0.660721,inf,0,0.010586,0.002117,0.012711,0.349346
165.737154,1786670559.283698,1769605604.357741,1769605604.457745,map_start,map,map_start,,,0.000000,0.000000,2816,0,9897,32503,150,305,1,150,128,229,1,128,0,150,3,0,0,0.000000,inf,inf,33,0.471113,0,0.663122,inf,0,0.010635,0.002219,0.012864,0.330673
166.124205,1786670559.666389,1769605604.757854,1769605604.757854,map_start,map,map_start,,,0.000000,0.000000,2809,0,9891,32521,152,307,1,152,129,234,1,129,0,152,3,0,0,0.000000,inf,inf,35,0.463523,0,0.653533,inf,0,0.010780,0.002243,0.013032,0.325831
166.530966,1786670560.079563,1769605605.057757,1769605605.157701,map_start,map,map_start,,,0.000000,0.000000,2853,0,9892,32523,149,297,1,149,131,237,1,131,0,149,13,0,0,0.000000,inf,inf,32,0.498983,0,0.427234,inf,0,0.011261,0.002225,0.013495,0.319385
166.916983,1786670560.462832,1769605605.457839,1769605605.457839,map_start,map,map_start,,,0.000000,0.000000,2885,0,9891,32525,1,0,1,1,130,234,1,130,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.250446,inf,0,0.010402,0.002271,0.012682,0.306567
167.303921,1786670560.847546,1769605605.757687,1769605605.857714,map_start,map,map_start,,,0.000000,0.000000,2915,0,9894,32526,1,0,1,1,131,235,1,131,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.513981,inf,0,0.010626,0.002270,0.012905,0.290396
167.712957,1786670561.261348,1769605606.157831,1769605606.157831,map_start,map,map_start,,,0.000000,0.000000,2907,0,9889,32526,145,285,1,145,136,256,1,136,0,145,11,0,0,0.000000,inf,inf,28,0.489533,0,0.646442,inf,0,0.010883,0.002199,0.013091,0.302978
168.112931,1786670561.663972,1769605606.457833,1769605606.557822,map_start,map,map_start,,,0.000000,0.000000,2937,0,9909,32534,146,291,1,146,137,259,1,137,0,146,13,0,0,0.000000,inf,inf,36,0.488485,0,0.645459,inf,0,0.012405,0.002274,0.014689,0.299172
168.509134,1786670562.058136,1769605606.857803,1769605606.957767,map_start,map,map_start,,,0.000000,0.000000,2942,0,9893,32535,145,288,1,145,136,257,1,136,0,145,15,0,0,0.000000,inf,inf,34,0.474594,0,0.653177,inf,0,0.010927,0.002275,0.013210,0.299172
168.965610,1786670562.510836,1769605607.257840,1769605607.357811,map_start,map,map_start,,,0.000000,0.000000,2995,0,9907,32536,105,182,7,86,73,127,1,73,0,86,16,0,0,0.000000,inf,inf,28,0.461213,0,0.637010,inf,0,0.010900,0.002247,0.013155,0.302627
169.356157,1786670562.904050,1769605607.557878,1769605607.657684,map_start,map,map_start,,,0.000000,0.000000,3059,0,9903,32548,171,386,1,171,138,265,1,138,0,171,15,0,0,0.000000,inf,inf,42,0.475647,0,0.615293,inf,0,0.010863,0.002215,0.013087,0.344605
169.728448,1786670563.276946,1769605607.857772,1769605607.957710,map_start,map,map_start,,,0.000000,0.000000,3079,0,9923,32556,166,384,1,166,134,261,1,134,0,166,17,0,0,0.000000,inf,inf,42,0.466460,0,0.629189,inf,0,0.011168,0.002258,0.013437,0.344605
170.119657,1786670563.669922,1769605608.257905,1769605608.357856,map_start,map,map_start,,,0.000000,0.000000,3061,0,9934,32562,166,374,1,166,134,266,1,134,0,166,14,0,0,0.000000,inf,inf,34,0.456883,0,0.624372,inf,0,0.011687,0.002260,0.013956,0.322417
170.513186,1786670564.062274,1769605608.657710,1769605608.657710,map_start,map,map_start,,,0.000000,0.000000,3009,0,9949,34561,160,374,1,160,128,256,1,128,0,160,14,0,0,0.000000,inf,inf,34,0.472063,0,0.712236,inf,0,0.010850,0.002281,0.013139,0.309996
170.904758,1786670564.455857,1769605608.957715,1769605609.057821,map_start,map,map_start,,,0.000000,0.000000,3038,0,9972,34626,163,386,1,163,126,256,1,126,0,163,14,0,0,0.000000,inf,inf,36,0.472063,0,0.650990,inf,0,0.010768,0.002281,0.013058,0.300510
171.304252,1786670564.850444,1769605609.257717,1769605609.357964,map_start,map,map_start,,,0.000000,0.000000,3068,0,9972,34634,157,372,1,157,133,275,1,133,0,157,13,0,0,0.000000,inf,inf,30,0.467431,0,0.505540,inf,0,0.010984,0.002229,0.013222,0.290968
171.698017,1786670565.244431,1769605609.657781,1769605609.757903,map_start,map,map_start,,,0.000000,0.000000,3077,0,9990,34638,156,359,1,156,137,291,1,137,0,156,9,0,0,0.000000,inf,inf,27,0.472063,0,0.464141,inf,0,0.011752,0.002361,0.014121,0.295170
172.083821,1786670565.627339,1769605609.957731,1769605610.057779,map_start,map,map_start,,,0.000000,0.000000,3070,0,9994,34646,159,374,1,159,138,298,1,138,0,159,6,0,0,0.000000,inf,inf,21,0.471979,0,0.454523,inf,0,0.013997,0.002358,0.016364,0.285769
172.479417,1786670566.021630,1769605610.357871,1769605610.457870,map_start,map,map_start,,,0.000000,0.000000,3121,0,10011,34682,161,367,1,161,138,293,1,138,0,161,7,0,0,0.000000,inf,inf,23,0.472063,0,0.406565,inf,0,0.011869,0.002233,0.014111,0.277853
172.928888,1786670566.476081,1769605610.757719,1769605610.857862,map_start,map,map_start,,,0.000000,0.000000,3139,0,10020,34686,178,433,1,178,139,301,1,139,0,178,6,0,0,0.000000,inf,inf,25,0.472063,0,0.395760,inf,0,0.012289,0.002327,0.014626,0.270372
173.329851,1786670566.878701,1769605611.157694,1769605611.157694,map_start,map,map_start,,,0.000000,0.000000,3087,0,10066,34694,1,0,1,1,139,301,1,139,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.214859,inf,0,0.012160,0.002576,0.014747,0.316036
173.725838,1786670567.271317,1769605611.457837,1769605611.557917,map_start,map,map_start,,,0.000000,0.000000,3147,0,10093,34698,1,0,1,1,139,302,1,139,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.262519,inf,0,0.012605,0.002262,0.014876,0.316111
174.137173,1786670567.683953,1769605611.857691,1769605611.957895,map_start,map,map_start,,,0.000000,0.000000,3135,0,10136,34698,1,0,1,1,139,294,1,139,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.286328,inf,0,0.011615,0.002359,0.013982,0.325172
174.528480,1786670568.077339,1769605612.257859,1769605612.257859,map_start,map,map_start,,,0.000000,0.000000,3134,0,10245,34710,1,0,1,1,138,287,1,138,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.259125,inf,0,0.015681,0.002330,0.018021,0.323264
174.926694,1786670568.470122,1769605612.557770,1769605612.657787,map_start,map,map_start,,,0.000000,0.000000,3121,0,10247,34718,1,0,1,1,135,274,1,135,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.255864,inf,0,0.012153,0.002513,0.014675,0.318994
175.332630,1786670568.882932,1769605612.957879,1769605612.957879,map_start,map,map_start,,,0.000000,0.000000,3152,0,10237,34734,1,0,1,1,132,267,1,132,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.257958,inf,0,0.012278,0.002386,0.014672,0.321767
175.720876,1786670569.265324,1769605613.257645,1769605613.357855,map_start,map,map_start,,,0.000000,0.000000,3191,0,10234,34753,1,0,1,1,67,163,1,67,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.260437,inf,0,0.012022,0.002532,0.014563,0.307744
176.132256,1786670569.677873,1769605613.657675,1769605613.657675,map_start,map,map_start,,,0.000000,0.000000,3201,0,10231,34775,1,0,1,1,67,162,1,67,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.261956,inf,0,0.012017,0.002458,0.014483,0.327208
176.528559,1786670570.071066,1769605613.957702,1769605614.057902,map_start,map,map_start,,,0.000000,0.000000,3215,0,10217,34784,1,0,1,1,67,160,1,67,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.262758,inf,0,0.012214,0.002442,0.014666,0.319564
176.924849,1786670570.473742,1769605614.357893,1769605614.357893,map_start,map,map_start,,,0.000000,0.000000,3195,0,10212,34784,1,0,1,1,67,160,1,67,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.264403,inf,0,0.013583,0.002422,0.016015,0.313300
177.326753,1786670570.876646,1769605614.657983,1769605614.757733,map_start,map,map_start,,,0.000000,0.000000,3211,0,10207,34792,1,0,1,1,67,164,1,67,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.262724,inf,0,0.012055,0.002422,0.014486,0.322207
177.740320,1786670571.289330,1769605615.057758,1769605615.157707,map_start,map,map_start,,,0.000000,0.000000,3194,0,10203,34792,1,0,1,1,67,165,1,67,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.266646,inf,0,0.015537,0.002402,0.017947,0.333817
178.140971,1786670571.691842,1769605615.457837,1769605615.457837,map_start,map,map_start,,,0.000000,0.000000,3159,0,10193,34800,1,0,1,1,64,154,1,64,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.269193,inf,0,0.012075,0.002402,0.014486,0.331416
178.534396,1786670572.084590,1769605615.757832,1769605615.857786,map_start,map,map_start,,,0.000000,0.000000,3144,0,10187,34800,1,0,1,1,64,154,1,64,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.267309,inf,0,0.012277,0.002489,0.014776,0.322380
178.930324,1786670572.476890,1769605616.157734,1769605616.157734,map_start,map,map_start,,,0.000000,0.000000,3111,0,10173,34800,1,0,1,1,64,150,1,64,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.269329,inf,0,0.012210,0.002414,0.014634,0.325544
179.327556,1786670572.870549,1769605616.457868,1769605616.557812,map_start,map,map_start,,,0.000000,0.000000,3079,0,10167,34800,1,0,1,1,64,150,1,64,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.272467,inf,0,0.011833,0.002594,0.014438,0.320112
179.738289,1786670573.283664,1769605616.857725,1769605616.958091,map_start,map,map_start,,,0.000000,0.000000,3065,0,10154,34805,1,0,1,1,64,149,1,64,0,1,0,0,0,0.000000,inf,inf,0,inf,0,0.271549,inf,0,0.012259,0.002347,0.014615,0.327197
