wall_elapsed_s,ros_time,map_stamp,odom_stamp,map_frame,source_odom_frame,graph_frame,goal_frame,path_frame,initial_position_error_m,initial_yaw_error_deg,static_points,dynamic_points,graph_static_points,accumulated_static_points,graph_nodes,graph_edges,graph_components,largest_component,robot_component,robot_degree,blocked_edges,path_poses,path_length_m,path_goal_error_m,path_min_clearance_m,graph_edges_checked,graph_min_clearance_m,graph_clearance_violations,waypoint_path_distance_m,reached,semantic_snapshot_s,semantic_update_s,semantic_callback_s,main_loop_s
22.355192,1786670406.170924,1769605467.657676,1769605467.757705,map_start,map,map_start,,,0.000000,0.000000,1013,0,438,1121,43,81,6,38,1,0,0,0,0.000000,inf,inf,32,0.500046,0,inf,0,0.002416,0.000555,0.002994,0.018257
23.156230,1786670406.574263,1769605467.957775,1769605468.057817,map_start,map,map_start,,,0.000000,0.000000,1081,0,482,1169,50,92,6,45,1,0,0,0,0.000000,inf,inf,36,0.489514,0,inf,0,0.001445,0.000361,0.001821,0.028651
23.949605,1786670406.967858,1769605468.357821,1769605468.457785,map_start,map,map_start,,,0.000000,0.000000,1259,0,556,1350,54,104,7,48,1,0,0,0,0.000000,inf,inf,43,0.494643,0,inf,0,0.000963,0.000216,0.001188,0.018851
24.762458,1786670407.376298,1769605468.757795,1769605468.757795,map_start,map,map_start,,,0.000000,0.000000,1380,0,593,1507,55,98,11,45,1,0,0,0,0.000000,inf,inf,42,0.503252,0,inf,0,0.004706,0.001116,0.005847,0.018851
25.570697,1786670407.779129,1769605469.057775,1769605469.157821,map_start,map,map_start,,,0.000000,0.000000,1528,0,653,1639,55,98,10,46,1,0,0,0,0.000000,inf,inf,35,0.492711,0,inf,0,0.004521,0.001215,0.005770,0.034437
26.367901,1786670408.177669,1769605469.457753,1769605469.457753,map_start,map,map_start,,,0.000000,0.000000,1676,0,709,1803,49,86,10,40,1,0,0,0,0.000000,inf,inf,28,0.480965,0,inf,0,0.004883,0.001033,0.005944,0.037131
27.165735,1786670408.580858,1769605469.857767,1769605469.857767,map_start,map,map_start,,,0.000000,0.000000,1735,0,738,1866,48,78,11,38,1,0,0,0,0.000000,inf,inf,28,0.492046,0,inf,0,0.001678,0.000764,0.002455,0.036943
27.971732,1786670408.979864,1769605470.157923,1769605470.257796,map_start,map,map_start,,,0.000000,0.000000,1855,0,796,1974,47,74,14,34,1,0,0,0,0.000000,inf,inf,28,0.477232,0,inf,0,0.004226,0.000864,0.005109,0.039021
28.775762,1786670409.383372,1769605470.557749,1769605470.557749,map_start,map,map_start,,,0.000000,0.000000,1960,0,874,2137,52,77,13,40,1,0,0,0,0.000000,inf,inf,33,0.490928,0,inf,0,0.005513,0.001529,0.007074,0.036747
29.573536,1786670409.781754,1769605470.857691,1769605470.957817,map_start,map,map_start,,,0.000000,0.000000,2073,0,948,2283,55,87,13,43,1,0,0,0,0.000000,inf,inf,33,0.480954,0,inf,0,0.004931,0.001351,0.006309,0.043770
30.358051,1786670410.175157,1769605471.257880,1769605471.257880,map_start,map,map_start,,,0.000000,0.000000,2115,0,992,2356,57,90,13,45,1,0,0,0,0.000000,inf,inf,38,0.491750,0,inf,0,0.001402,0.000391,0.001801,0.045320
31.176918,1786670410.584173,1769605471.557762,1769605471.657726,map_start,map,map_start,,,0.000000,0.000000,2103,0,1019,2395,56,92,13,44,1,0,0,0,0.000000,inf,inf,38,0.478427,0,inf,0,0.005229,0.001340,0.006595,0.043112
31.969477,1786670410.982022,1769605471.957796,1769605472.057874,map_start,map,map_start,,,0.000000,0.000000,2102,0,1046,2435,60,88,15,46,46,5,0,0,0.000000,inf,inf,41,0.454706,0,inf,0,0.003320,0.000789,0.004125,0.043112
32.794861,1786670411.395212,1769605472.257710,1769605472.357723,map_start,map,map_start,,,0.000000,0.000000,2100,0,1061,2459,56,90,15,42,42,8,0,0,0.000000,inf,inf,41,0.474337,0,inf,0,0.006393,0.001749,0.008177,0.040305
33.590055,1786670411.789715,1769605472.657699,1769605472.757741,map_start,map,map_start,,,0.000000,0.000000,2140,0,1104,2529,70,141,14,57,57,10,0,0,0.000000,inf,inf,51,0.468542,0,inf,0,0.005642,0.001452,0.007126,0.059167
34.385106,1786670412.188121,1769605473.057774,1769605473.057774,map_start,map,map_start,,,0.000000,0.000000,2175,0,1130,2603,66,117,14,53,53,10,0,0,0.000000,inf,inf,45,0.474219,0,inf,0,0.002786,0.000873,0.003673,0.054974
35.181036,1786670412.586369,1769605473.357780,1769605473.457622,map_start,map,map_start,,,0.000000,0.000000,2227,0,1211,2695,63,109,13,51,1,0,0,0,0.000000,inf,inf,30,0.471143,0,inf,0,0.001637,0.000407,0.002051,0.052854
35.996349,1786670412.995396,1769605473.757843,1769605473.857809,map_start,map,map_start,,,0.000000,0.000000,2285,0,1258,2787,72,146,11,62,62,12,0,0,0.000000,inf,inf,46,0.474500,0,inf,0,0.004177,0.001552,0.005755,0.053248
36.800528,1786670413.394635,1769605474.157850,1769605474.157850,map_start,map,map_start,,,0.000000,0.000000,2346,0,1303,2862,74,138,13,62,1,0,0,0,0.000000,inf,inf,38,0.472825,0,inf,0,0.005900,0.001688,0.007612,0.061864
37.602197,1786670413.798477,1769605474.457772,1769605474.557888,map_start,map,map_start,,,0.000000,0.000000,2437,0,1361,2964,69,127,11,59,59,11,0,0,0.000000,inf,inf,43,0.498974,0,inf,0,0.006486,0.001765,0.008280,0.066266
38.401983,1786670414.196326,1769605474.857772,1769605474.857772,map_start,map,map_start,,,0.000000,0.000000,2465,0,1367,3063,73,131,11,63,63,11,0,0,0.000000,inf,inf,48,0.496784,0,inf,0,0.004852,0.001169,0.006050,0.070084
39.197914,1786670414.594209,1769605475.157749,1769605475.257842,map_start,map,map_start,,,0.000000,0.000000,2532,0,1415,3157,73,131,11,63,63,11,0,0,0.000000,inf,inf,45,0.484266,0,inf,0,0.005699,0.000821,0.006536,0.073925
40.000584,1786670414.997157,1769605475.557784,1769605475.657791,map_start,map,map_start,,,0.000000,0.000000,2529,0,1423,3207,72,126,11,62,62,11,0,0,0.000000,inf,inf,44,0.487127,0,inf,0,0.003340,0.001036,0.004392,0.064416
40.799662,1786670415.395330,1769605475.957720,1769605475.957720,map_start,map,map_start,,,0.000000,0.000000,2630,0,1474,3319,70,121,11,60,60,11,0,0,0.000000,inf,inf,41,0.493676,0,inf,0,0.006894,0.001870,0.008789,0.071704
41.623266,1786670415.808330,1769605476.257735,1769605476.357736,map_start,map,map_start,,,0.000000,0.000000,2668,0,1522,3415,79,156,11,69,69,12,0,0,0.000000,inf,inf,43,0.486627,0,inf,0,0.006800,0.000743,0.007555,0.090585
42.418593,1786670416.206399,1769605476.657813,1769605476.657813,map_start,map,map_start,,,0.000000,0.000000,2620,0,1542,3451,80,158,11,70,70,12,0,0,0.000000,inf,inf,45,0.490302,0,inf,0,0.007077,0.000500,0.007589,0.090951
43.223343,1786670416.605191,1769605476.957803,1769605477.057748,map_start,map,map_start,,,0.000000,0.000000,2586,0,1561,3507,77,149,12,66,66,12,0,0,0.000000,inf,inf,41,0.483044,0,inf,0,0.008705,0.002538,0.011278,0.090951
44.027348,1786670417.009080,1769605477.357692,1769605477.457819,map_start,map,map_start,,,0.000000,0.000000,2624,0,1618,3579,86,175,12,75,75,13,0,0,0.000000,inf,inf,45,0.487196,0,inf,0,0.002578,0.000739,0.003328,0.097412
44.840371,1786670417.413356,1769605477.757705,1769605477.757705,map_start,map,map_start,,,0.000000,0.000000,2639,0,1667,3678,89,176,12,78,78,12,0,0,0.000000,inf,inf,47,0.503409,0,inf,0,0.004007,0.001592,0.005612,0.108644
45.640526,1786670417.816583,1769605478.057775,1769605478.157815,map_start,map,map_start,,,0.000000,0.000000,2626,0,1717,3752,96,189,12,85,85,12,0,0,0.000000,inf,inf,53,0.508958,0,inf,0,0.005339,0.001124,0.006475,0.108644
46.435970,1786670418.215261,1769605478.357828,1769605478.457741,map_start,map,map_start,,,0.000000,0.000000,2615,0,1726,3841,96,192,12,85,85,12,0,0,0.000000,inf,inf,51,0.485688,0,inf,0,0.005751,0.001155,0.006927,0.112204
47.254485,1786670418.623242,1769605478.757745,1769605478.857793,map_start,map,map_start,,,0.000000,0.000000,2664,0,1799,3952,94,172,15,80,1,0,0,0,0.000000,inf,inf,37,0.466896,0,inf,0,0.007367,0.000818,0.008196,0.110034
48.049251,1786670419.021596,1769605479.157781,1769605479.157781,map_start,map,map_start,,,0.000000,0.000000,2701,0,1856,4047,95,181,13,83,83,12,0,0,0.000000,inf,inf,54,0.475514,0,inf,0,0.007391,0.000842,0.008246,0.122849
48.859856,1786670419.425338,1769605479.457722,1769605479.557718,map_start,map,map_start,,,0.000000,0.000000,2716,0,1952,4171,94,162,13,82,1,0,0,0,0.000000,inf,inf,41,0.479538,0,inf,0,0.009183,0.002346,0.011564,0.120176
49.673797,1786670419.833755,1769605479.857860,1769605479.957710,map_start,map,map_start,,,0.000000,0.000000,2724,0,2004,4287,103,172,18,86,1,0,0,0,0.000000,inf,inf,47,0.470476,0,inf,0,0.007112,0.001839,0.008961,0.133609
50.477848,1786670420.232390,1769605480.257801,1769605480.257801,map_start,map,map_start,,,0.000000,0.000000,2798,0,2049,4421,101,170,16,86,1,0,0,0,0.000000,inf,inf,41,0.496970,0,inf,0,0.006584,0.000617,0.007209,0.141399
51.279902,1786670420.635691,1769605480.557717,1769605480.657696,map_start,map,map_start,,,0.000000,0.000000,2845,0,2094,4532,101,171,17,85,1,0,0,0,0.000000,inf,inf,45,0.488872,0,inf,0,0.010835,0.001546,0.012401,0.147747
52.095725,1786670421.044871,1769605480.957757,1769605480.957757,map_start,map,map_start,,,0.000000,0.000000,2796,0,2098,4608,98,165,16,83,1,0,0,0,0.000000,inf,inf,39,0.487026,0,inf,0,0.010092,0.002304,0.012425,0.153408
52.883247,1786670421.438610,1769605481.257692,1769605481.357685,map_start,map,map_start,,,0.000000,0.000000,2759,0,2121,4630,101,170,15,87,1,0,0,0,0.000000,inf,inf,46,0.478289,0,inf,0,0.006100,0.000815,0.006925,0.160372
53.702132,1786670421.846885,1769605481.657768,1769605481.657768,map_start,map,map_start,,,0.000000,0.000000,2762,0,2145,4686,104,176,15,90,1,0,0,0,0.000000,inf,inf,44,0.478605,0,inf,0,0.010945,0.002445,0.013415,0.174246
54.511016,1786670422.250015,1769605481.957730,1769605482.057734,map_start,map,map_start,,,0.000000,0.000000,2765,0,2178,4755,108,188,16,93,1,0,0,0,0.000000,inf,inf,49,0.478605,0,inf,0,0.011120,0.002365,0.013516,0.174246
55.307503,1786670422.648346,1769605482.357692,1769605482.457830,map_start,map,map_start,,,0.000000,0.000000,2720,0,2210,4828,107,180,16,92,1,0,0,0,0.000000,inf,inf,46,0.470910,0,inf,0,0.010881,0.001654,0.012556,0.177607
56.114231,1786670423.053154,1769605482.757811,1769605482.757811,map_start,map,map_start,,,0.000000,0.000000,2692,0,2232,4907,103,176,15,89,1,0,0,0,0.000000,inf,inf,45,0.475649,0,inf,0,0.010937,0.002135,0.013096,0.177607
56.903461,1786670423.447719,1769605483.057814,1769605483.157770,map_start,map,map_start,,,0.000000,0.000000,2650,0,2262,4952,101,156,16,86,1,0,0,0,0.000000,inf,inf,40,0.476830,0,inf,0,0.007413,0.000639,0.008060,0.183918
57.717294,1786670423.855931,1769605483.457763,1769605483.457763,map_start,map,map_start,,,0.000000,0.000000,2620,0,2273,5000,111,206,15,97,97,8,0,0,0.000000,inf,inf,58,0.486320,0,inf,0,0.011910,0.002572,0.014511,0.175119
58.533581,1786670424.259930,1769605483.857711,1769605483.857711,map_start,map,map_start,,,0.000000,0.000000,2563,0,2304,5046,119,231,16,104,104,12,0,0,0.000000,inf,inf,66,0.468512,0,inf,0,0.011753,0.002542,0.014335,0.191948
59.332161,1786670424.663965,1769605484.157765,1769605484.257813,map_start,map,map_start,,,0.000000,0.000000,2506,0,2320,5114,115,217,15,101,101,16,0,0,0.000000,inf,inf,70,0.470398,0,inf,0,0.010468,0.002577,0.013074,0.198011
60.137922,1786670425.062896,1769605484.557889,1769605484.557889,map_start,map,map_start,,,0.000000,0.000000,2629,0,2357,7743,106,179,16,91,91,9,0,0,0.000000,inf,inf,53,0.464889,0,inf,0,0.011001,0.002599,0.013627,0.198377
60.923399,1786670425.457092,1769605484.857750,1769605484.957796,map_start,map,map_start,,,0.000000,0.000000,2408,0,2354,7847,103,174,17,87,87,9,0,0,0.000000,inf,inf,52,0.471807,0,inf,0,0.012510,0.002617,0.015155,0.207847
61.722795,1786670425.856809,1769605485.257726,1769605485.257726,map_start,map,map_start,,,0.000000,0.000000,2381,0,2384,7899,100,170,16,85,85,11,0,0,0.000000,inf,inf,54,0.471734,0,inf,0,0.011189,0.002371,0.013588,0.195058
62.525122,1786670426.255524,1769605485.557824,1769605485.657712,map_start,map,map_start,,,0.000000,0.000000,2307,0,2418,7927,103,172,16,88,88,12,0,0,0.000000,inf,inf,50,0.473473,0,inf,0,0.003353,0.000656,0.004018,0.193903
63.321291,1786670426.653956,1769605485.957821,1769605485.957821,map_start,map,map_start,,,0.000000,0.000000,2324,0,2436,7996,104,173,18,87,87,11,0,0,0.000000,inf,inf,49,0.476933,0,inf,0,0.011213,0.001596,0.012829,0.188289
64.126237,1786670427.059323,1769605486.257750,1769605486.357854,map_start,map,map_start,,,0.000000,0.000000,2360,0,2465,8228,106,181,16,91,91,14,0,0,0.000000,inf,inf,52,0.470129,0,inf,0,0.009543,0.001437,0.010997,0.188329
64.939261,1786670427.465007,1769605486.657927,1769605486.757730,map_start,map,map_start,,,0.000000,0.000000,2378,0,2505,8339,106,177,16,91,91,11,0,0,0.000000,inf,inf,50,0.463863,0,inf,0,0.012130,0.002359,0.014517,0.193395
65.742979,1786670427.868416,1769605487.057713,1769605487.057713,map_start,map,map_start,,,0.000000,0.000000,2412,0,2555,8484,112,196,16,97,97,18,0,0,0.000000,inf,inf,61,0.467811,0,inf,0,0.013251,0.002461,0.015741,0.206415
66.523786,1786670428.256818,1769605487.357722,1769605487.457716,map_start,map,map_start,,,0.000000,0.000000,2447,0,2609,8624,105,167,16,90,90,14,0,0,0.000000,inf,inf,48,0.473797,0,inf,0,0.004566,0.000710,0.005283,0.211123
67.330022,1786670428.661061,1769605487.757697,1769605487.757697,map_start,map,map_start,,,0.000000,0.000000,2439,0,2635,8725,108,176,17,92,92,15,0,0,0.000000,inf,inf,51,0.474124,0,inf,0,0.003308,0.000750,0.004068,0.194726
68.147620,1786670429.070264,1769605488.057741,1769605488.157812,map_start,map,map_start,,,0.000000,0.000000,2441,0,2674,8822,109,171,20,90,90,14,0,0,0.000000,inf,inf,46,0.458278,0,inf,0,0.011089,0.001525,0.012631,0.203497
68.932342,1786670429.463790,1769605488.457772,1769605488.557808,map_start,map,map_start,,,0.000000,0.000000,2421,0,2674,8898,108,164,20,89,89,10,0,0,0.000000,inf,inf,43,0.469457,0,inf,0,0.012491,0.001918,0.014433,0.212548
69.733825,1786670429.861700,1769605488.857729,1769605488.857729,map_start,map,map_start,,,0.000000,0.000000,2421,0,2718,8972,113,177,19,95,95,12,0,0,0.000000,inf,inf,48,0.474963,0,inf,0,0.005430,0.001459,0.006904,0.201781
70.529692,1786670430.260933,1769605489.157711,1769605489.257666,map_start,map,map_start,,,0.000000,0.000000,2383,0,2735,9055,111,173,18,94,94,10,0,0,0.000000,inf,inf,45,0.527991,0,inf,0,0.010911,0.001933,0.012863,0.205423
71.338996,1786670430.664862,1769605489.557707,1769605489.557707,map_start,map,map_start,,,0.000000,0.000000,2413,0,2780,9126,115,194,17,99,99,11,0,0,0.000000,inf,inf,54,0.493557,0,inf,0,0.007899,0.000749,0.008656,0.203177
72.133647,1786670431.064285,1769605489.857742,1769605489.957707,map_start,map,map_start,,,0.000000,0.000000,2368,0,2815,9180,113,195,16,98,98,12,0,0,0.000000,inf,inf,48,0.481939,0,inf,0,0.008187,0.000751,0.008947,0.204735
72.941767,1786670431.467945,1769605490.257714,1769605490.257714,map_start,map,map_start,,,0.000000,0.000000,2410,0,2861,9278,109,167,17,93,93,9,0,0,0.000000,inf,inf,40,0.522428,0,inf,0,0.010168,0.000756,0.010932,0.201880
